snies_Consolidado_2015_a_2018_p1;IES PADRE;Institución de Educación Superior (IES);"Principal
 o
Seccional";Id_Sector;Sector IES;Id_Caracter;Caracter IES;"Código del 
departamento
(IES)";"Departamento de 
domicilio de la IES";"Código del 
Municipio
(IES)";"Municipio de
domicilio de la IES";"Código 
SNIES del
programa";Programa Académico;Id_Nivel;Nivel Académico;Id_Nivel_Formacion;Nivel de Formación;Id_Metodologia;Metodología;Id_Area;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);"Código del 
Departamento
(Programa)";Departamento de oferta del programa;"Código del 
Municipio
(Programa)";Municipio de oferta del programa;Id Género;Género;Año;Semestre;Matriculados
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;91509;TECNICA PROFESIONAL EN DISEÑO DE VESTUARIO Y PATRONAJE;1;PREGRADO;4;Técnico;1;Presencial;6;Derecho;69;Administración;41;HUILA;41001;NEIVA;1;Hombre;2015;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;91509;TECNICA PROFESIONAL EN DISEÑO DE VESTUARIO Y PATRONAJE;1;PREGRADO;4;Técnico;1;Presencial;6;Derecho;69;Administración;41;HUILA;41001;NEIVA;1;Hombre;2015;2;2
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;8;ATLANTICO;8001;BARRANQUILLA;90750;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;1;Presencial;6;Derecho;69;Administración;8;ATLANTICO;8001;BARRANQUILLA;1;Hombre;2015;1;96
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;8;ATLANTICO;8001;BARRANQUILLA;90750;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;1;Presencial;6;Derecho;69;Administración;8;ATLANTICO;8001;BARRANQUILLA;1;Hombre;2015;2;83
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;8;ATLANTICO;8001;BARRANQUILLA;90756;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS PORTUARIOS;1;PREGRADO;4;Técnico;1;Presencial;6;Derecho;69;Administración;8;ATLANTICO;8001;BARRANQUILLA;1;Hombre;2015;1;92
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;8;ATLANTICO;8001;BARRANQUILLA;90756;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS PORTUARIOS;1;PREGRADO;4;Técnico;1;Presencial;6;Derecho;69;Administración;8;ATLANTICO;8001;BARRANQUILLA;1;Hombre;2015;2;80
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;8;ATLANTICO;8001;BARRANQUILLA;91117;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE HOTELERIA Y TURISMO;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;8;ATLANTICO;8001;BARRANQUILLA;1;Hombre;2015;1;36
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;8;ATLANTICO;8001;BARRANQUILLA;91117;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE HOTELERIA Y TURISMO;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;8;ATLANTICO;8001;BARRANQUILLA;1;Hombre;2015;2;32
4825;4825;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;66;RISARALDA;66001;PEREIRA;2413;TECNICA PROFESIONAL EN GESTION COMERCIAL;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;66;RISARALDA;66001;PEREIRA;1;Hombre;2015;1;1
4825;4825;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;66;RISARALDA;66001;PEREIRA;2414;TECNICA PROFESIONAL EN GESTION EMPRESARIAL;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;66;RISARALDA;66001;PEREIRA;1;Hombre;2015;1;43
4825;4825;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;66;RISARALDA;66001;PEREIRA;2414;TECNICA PROFESIONAL EN GESTION EMPRESARIAL;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;66;RISARALDA;66001;PEREIRA;1;Hombre;2015;2;47
4825;4825;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;66;RISARALDA;66001;PEREIRA;5281;TECNICA PROFESIONAL EN GESTION FINANCIERA;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;66;RISARALDA;66001;PEREIRA;1;Hombre;2015;1;1
4825;4825;CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;66;RISARALDA;66001;PEREIRA;5281;TECNICA PROFESIONAL EN GESTION FINANCIERA;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;66;RISARALDA;66001;PEREIRA;1;Hombre;2015;2;2
4829;4829;CORPORACION INTERAMERICANA DE EDUCACION SUPERIOR-CORPOCIDES;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;68;SANTANDER;68001;BUCARAMANGA;2425;TECNICA PROFESIONAL EN ADMINISTRACION BANCARIA Y FINANCIERA;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;68;SANTANDER;68001;BUCARAMANGA;1;Hombre;2015;1;43
4829;4829;CORPORACION INTERAMERICANA DE EDUCACION SUPERIOR-CORPOCIDES;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;68;SANTANDER;68001;BUCARAMANGA;2425;TECNICA PROFESIONAL EN ADMINISTRACION BANCARIA Y FINANCIERA;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;68;SANTANDER;68001;BUCARAMANGA;1;Hombre;2015;2;64
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;4190;TECNICA PROFESIONAL EN PROCESOS HOSPITALARIOS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;1;5
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;4190;TECNICA PROFESIONAL EN PROCESOS HOSPITALARIOS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;2;2
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;4201;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;1;25
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;4201;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;2;16
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;4202;TECNICA PROFESIONAL EN PROCESOS HOTELEROS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;1;26
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;4202;TECNICA PROFESIONAL EN PROCESOS HOTELEROS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;2;19
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;10580;TECNICA PROFESIONAL EN PROCESOS BANCARIOS Y FINANCIEROS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;1;19
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;10580;TECNICA PROFESIONAL EN PROCESOS BANCARIOS Y FINANCIEROS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;2;11
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;104230;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS EN SALUD;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;1;2
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;104230;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS EN SALUD;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;2;3
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;104339;TECNICA PROFESIONAL EN PROCESOS HOTELEROS Y TURISTICOS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;1;16
4832;4832;CORPORACION INSTITUTO SUPERIOR DE EDUCACION SOCIAL-ISES-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;104339;TECNICA PROFESIONAL EN PROCESOS HOTELEROS Y TURISTICOS;1;PREGRADO;4;Técnico;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;1;Hombre;2015;2;15
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;PRINCIPAL;1;OFICIAL;1;Institución Técnica Profesional;76;VALLE DEL CAUCA;76622;ROLDANILLO;52707;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;76;VALLE DEL CAUCA;76622;ROLDANILLO;2;Mujer;2015;1;32
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;PRINCIPAL;1;OFICIAL;1;Institución Técnica Profesional;76;VALLE DEL CAUCA;76622;ROLDANILLO;52707;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;76;VALLE DEL CAUCA;76622;ROLDANILLO;2;Mujer;2015;2;44
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;PRINCIPAL;1;OFICIAL;1;Institución Técnica Profesional;76;VALLE DEL CAUCA;76622;ROLDANILLO;53775;TECNOLOGIA EN GESTION AGROINDUSTRIAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;76;VALLE DEL CAUCA;76622;ROLDANILLO;2;Mujer;2015;2;6
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;PRINCIPAL;1;OFICIAL;1;Institución Técnica Profesional;76;VALLE DEL CAUCA;76622;ROLDANILLO;54244;TECNOLOGIA EN ADMINISTRACION DE ENTORNOS WEB;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;76;VALLE DEL CAUCA;76622;ROLDANILLO;2;Mujer;2015;1;5
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;PRINCIPAL;1;OFICIAL;1;Institución Técnica Profesional;76;VALLE DEL CAUCA;76622;ROLDANILLO;54244;TECNOLOGIA EN ADMINISTRACION DE ENTORNOS WEB;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;76;VALLE DEL CAUCA;76622;ROLDANILLO;2;Mujer;2015;2;5
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;Institución Técnica Profesional;73;TOLIMA;73268;ESPINAL;54204;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;73;TOLIMA;73268;ESPINAL;2;Mujer;2015;1;58
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;PRINCIPAL;1;OFICIAL;1;Institución Técnica Profesional;73;TOLIMA;73268;ESPINAL;54204;TECNOLOGIA EN GESTION EMPRESARIAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;73;TOLIMA;73268;ESPINAL;2;Mujer;2015;2;51
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;63;QUINDIO;63001;ARMENIA;52292;TECNOLOGIA  EN GESTION EMPRESARIAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;1;58
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;63;QUINDIO;63001;ARMENIA;52292;TECNOLOGIA  EN GESTION EMPRESARIAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;2;60
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;63;QUINDIO;63001;ARMENIA;52300;TECNOLOGIA EN NEGOCIOS INTERNACIONALES;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;1;4
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;63;QUINDIO;63001;ARMENIA;52300;TECNOLOGIA EN NEGOCIOS INTERNACIONALES;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;2;2
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;63;QUINDIO;63001;ARMENIA;102652;TECNOLOGIA EN GESTION TURISTICA Y HOTELERA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;1;16
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;63;QUINDIO;63001;ARMENIA;102652;TECNOLOGIA EN GESTION TURISTICA Y HOTELERA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;2;13
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;63;QUINDIO;63001;ARMENIA;102694;TECNOLOGIA EN COMERCIO INTERNACIONAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;1;14
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;63;QUINDIO;63001;ARMENIA;102694;TECNOLOGIA EN COMERCIO INTERNACIONAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;63;QUINDIO;63001;ARMENIA;2;Mujer;2015;2;27
4726;4726;FUNDACION PARA LA EDUCACION SUPERIOR SAN MATEO;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;91054;TECNOLOGIA EN GESTION ADMINISTRATIVA Y DE PROYECTOS;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;1;58
4726;4726;FUNDACION PARA LA EDUCACION SUPERIOR SAN MATEO;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;91054;TECNOLOGIA EN GESTION ADMINISTRATIVA Y DE PROYECTOS;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;2;83
4726;4726;FUNDACION PARA LA EDUCACION SUPERIOR SAN MATEO;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;91071;TECNOLOGIA EN GASTRONOMIA Y  BEBIDAS;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;1;51
4726;4726;FUNDACION PARA LA EDUCACION SUPERIOR SAN MATEO;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;91071;TECNOLOGIA EN GASTRONOMIA Y  BEBIDAS;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;2;63
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;52619;TECNOLOGIA EN GESTION ADMINISTRATIVA DE EMPRESAS DE SALUD;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;1;10
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;52619;TECNOLOGIA EN GESTION ADMINISTRATIVA DE EMPRESAS DE SALUD;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;2;11
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;52766;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;1;41
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;52766;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;2;41
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53079;TECNOLOGIA EN GESTION DE EMPRESAS TURISTICAS Y HOTELERAS;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;1;25
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53079;TECNOLOGIA EN GESTION DE EMPRESAS TURISTICAS Y HOTELERAS;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;2;19
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53134;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;47;MAGDALENA;47001;SANTA MARTA;2;Mujer;2015;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53134;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;47;MAGDALENA;47001;SANTA MARTA;2;Mujer;2015;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53166;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;23;CORDOBA;23001;MONTERIA;2;Mujer;2015;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53166;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;23;CORDOBA;23001;MONTERIA;2;Mujer;2015;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53407;TECNOLOGIA EN GESTION DE MERCADEO INTERNACIONAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;1;84
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53407;TECNOLOGIA EN GESTION DE MERCADEO INTERNACIONAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;11;BOGOTA D.C.;11001;BOGOTA D.C.;2;Mujer;2015;2;72
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53481;TECNOLOGIA EN GESTION ADMINISTRATIVA;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;70;SUCRE;70001;SINCELEJO;2;Mujer;2015;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53487;TECNOLOGIA EN GESTION DE MERCADEO INTERNACIONAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;47;MAGDALENA;47001;SANTA MARTA;2;Mujer;2015;1;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53487;TECNOLOGIA EN GESTION DE MERCADEO INTERNACIONAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;47;MAGDALENA;47001;SANTA MARTA;2;Mujer;2015;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;53500;TECNOLOGIA EN GESTION DE MERCADEO INTERNACIONAL;1;PREGRADO;5;Tecnológica;1;Presencial;6;Economía, administración, contaduría y afines;69;Administración;73;TOLIMA;73001;IBAGUE;2;Mujer;2015;1;7
